alexander	1	2	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	
alexandria	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
alexandrian	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
alexas	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
alias	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	
alienis	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	
alighted	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	
alike	4	4	1	1	1	1	4	3	2	2	1	2	1	1	1	1	1	1	
alive	1	1	1	5	4	2	3	4	6	3	3	5	6	2	1	3	5	1	
all	98	142	108	93	97	89	81	104	91	139	131	153	181	123	120	89	113	107	
alla	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	
allay	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	
alleged	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	
allegiance	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	
alley	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	
alleys	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	
alliance	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
allied	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
allow	1	1	4	2	5	1	2	2	1	3	1	2	2	2	4	1	1	1	
allowance	1	1	3	1	3	3	1	1	1	1	1	2	1	1	2	1	1	1	
allowed	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	4	1	1	
allows	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	
allude	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
alluded	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	
alludes	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	
alluding	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	
allusion	1	1	1	1	1	1	1	1	1	1	1	7	1	3	2	8	2	4	
allusions	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
allwit	1	1	1	1	1	1	1	1	1	194	1	2	1	1	1	1	1	1	
ally	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	
almachildes	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62	
almanac	1	1	1	1	1	1	1	1	1	1	1	1	27	2	4	1	1	1	
almanacs	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	2	2	1	
almost	3	6	10	3	5	9	2	4	5	2	4	5	2	2	5	7	3	2	
alms	1	3	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	
aloft	2	1	1	1	1	1	1	1	6	2	1	2	1	2	1	1	2	3	
alone	7	10	11	7	7	5	16	5	4	1	12	8	4	6	7	7	6	5	
along	2	7	3	8	3	3	4	3	5	5	4	2	5	3	8	2	4	4	
aloof	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	
aloud	1	1	1	1	1	3	2	1	2	1	2	2	1	1	4	1	1	2	
already	5	6	7	5	2	9	4	4	2	8	13	9	9	5	12	13	7	12	
also	1	2	2	2	2	1	1	2	2	7	4	8	9	13	9	8	5	6	
alter	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	3	4	4	
alteration	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	
altered	1	1	1	1	1	1	1	1	1	1	3	3	2	5	1	1	2	1	
although	1	2	1	1	3	1	1	3	7	8	4	4	1	1	2	5	2	3	
altitude	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	
altogether	1	1	1	1	3	2	1	2	1	2	2	1	1	2	1	1	3	1	
always	1	4	2	2	1	1	1	6	1	2	6	6	2	8	3	2	5	5	
amantissimis	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
amaz	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	
amaze	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	
amazed	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	
amazement	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	
ambassador	2	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	3	2	
ambassadors	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
amber	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
ambiguity	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
ambiguous	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
ambition	1	1	6	3	2	2	1	3	1	1	1	1	1	1	1	3	1	2	
ambitioso	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	94	1	1	
ambitious	1	2	4	7	1	1	1	1	3	1	1	1	1	1	1	5	1	1	
ambobus	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	
ambois	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
amen	3	5	2	1	1	5	5	3	2	1	1	1	1	1	2	1	1	1	
amended	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	
amends	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	3	
amidst	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
amiss	2	1	2	4	1	3	1	5	2	2	2	1	1	2	1	2	1	3	
amities	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	
amity	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	
among	1	3	2	5	4	1	6	2	3	4	14	4	5	4	9	2	4	3	
amongst	1	2	1	1	2	2	1	2	1	5	7	6	6	5	3	5	6	1	
